,user_id,spend_date,platform,amount
69070,182,2019-09-10,mobile,200
69071,191,2016-08-14,desktop,300
69072,75,2022-08-14,desktop,200
69073,11,2021-04-25,desktop,500
69074,5,2017-11-06,desktop,500
69075,58,2012-06-18,desktop,400
69076,194,2014-04-17,mobile,800
69077,136,2010-05-28,desktop,500
69078,73,2014-04-13,mobile,700
69079,51,2012-11-24,mobile,800
69080,141,2013-09-17,desktop,200
69081,99,2022-04-03,desktop,400
69082,37,2016-04-17,mobile,600
69083,56,2014-04-23,desktop,800
69084,102,2017-09-15,desktop,800
69085,157,2014-09-03,desktop,300
69086,6,2015-05-28,desktop,700
69087,159,2021-04-07,mobile,100
69088,103,2018-08-31,mobile,200
69089,171,2010-09-14,desktop,400
69090,173,2011-12-08,desktop,700
69091,8,2021-11-24,desktop,800
69092,71,2015-07-01,mobile,800
69093,91,2022-10-20,desktop,400
69094,133,2021-07-26,mobile,100
69095,169,2010-05-17,mobile,400
69096,56,2012-06-08,desktop,800
69097,147,2022-04-11,mobile,800
69098,60,2022-10-20,desktop,600
69099,19,2022-12-08,mobile,900
69100,196,2015-12-14,mobile,800
69101,84,2021-11-19,desktop,100
69102,11,2020-04-25,mobile,400
69103,178,2017-09-09,desktop,600
69104,40,2016-05-30,desktop,900
69105,130,2016-08-31,mobile,800
69106,196,2020-03-06,desktop,100
69107,104,2022-12-21,mobile,500
69108,29,2018-04-09,mobile,200
69109,46,2013-07-21,mobile,800
69110,199,2019-10-06,desktop,100
69111,38,2010-12-09,mobile,900
69112,23,2021-11-19,mobile,400
69113,182,2015-10-20,desktop,400
69114,185,2013-08-17,mobile,500
69115,56,2017-10-30,mobile,800
69116,52,2014-05-22,desktop,100
69117,146,2016-05-20,mobile,100
69118,3,2013-02-26,desktop,800
69119,189,2012-10-20,mobile,700
69120,31,2020-04-28,desktop,400
69121,95,2017-06-12,desktop,500
69122,31,2011-05-09,desktop,200
69123,109,2012-08-15,mobile,900
69124,53,2015-08-09,desktop,500
69125,186,2013-12-15,desktop,200
69126,150,2013-07-16,desktop,400
69127,46,2022-08-24,mobile,100
69128,140,2021-09-23,mobile,600
69129,148,2021-12-21,desktop,200
69130,173,2021-06-29,desktop,900
69131,156,2012-02-12,mobile,800
69132,20,2018-02-11,desktop,800
69133,142,2018-06-22,desktop,300
69134,51,2017-02-27,desktop,300
69135,189,2018-06-13,mobile,500
69136,137,2020-12-10,mobile,500
69137,184,2016-12-16,mobile,300
69138,130,2013-03-31,mobile,500
69139,101,2017-09-14,desktop,100
69140,169,2022-02-07,desktop,800
69141,164,2012-07-03,desktop,200
69142,177,2016-05-23,desktop,700
69143,104,2020-05-19,mobile,100
69144,84,2017-11-21,mobile,200
69145,64,2013-05-16,desktop,400
69146,41,2021-05-11,desktop,400
69147,95,2014-06-12,desktop,700
69148,130,2020-07-24,desktop,700
69149,156,2022-11-17,desktop,800
69150,153,2021-07-18,mobile,800
69151,181,2014-05-26,mobile,800
69152,10,2012-12-17,desktop,100
69153,2,2017-10-30,mobile,400
69154,77,2010-09-25,mobile,600
69155,167,2010-04-15,desktop,300
69156,4,2010-05-22,desktop,900
69157,132,2017-02-28,desktop,200
69158,153,2019-12-06,mobile,200
69159,74,2014-03-24,desktop,200
69160,129,2012-04-08,mobile,500
69161,116,2014-06-01,desktop,400
69162,98,2014-07-13,desktop,500
69163,175,2012-05-04,mobile,900
69164,30,2011-08-16,desktop,400
69165,93,2016-05-11,desktop,700
69166,124,2017-08-13,mobile,900
69167,13,2019-10-21,mobile,300
69168,141,2016-11-17,mobile,400
69169,156,2020-07-22,desktop,800
69170,66,2010-05-19,desktop,400
69171,158,2015-11-10,mobile,900
69172,73,2017-03-09,desktop,300
69173,153,2012-11-11,mobile,300
69174,196,2011-10-04,desktop,300
69175,77,2014-07-05,desktop,800
69176,20,2015-09-22,desktop,300
69177,63,2021-05-16,desktop,300
69178,145,2020-12-14,mobile,300
69179,156,2022-05-16,desktop,700
69180,186,2019-09-05,mobile,200
69181,49,2011-09-07,mobile,900
69182,37,2014-12-11,mobile,200
69183,71,2015-06-26,mobile,300
69184,37,2020-06-17,desktop,800
69185,32,2013-01-16,desktop,700
69186,80,2020-06-01,mobile,800
69187,170,2010-11-11,mobile,600
69188,167,2016-05-29,mobile,200
69189,39,2022-10-22,mobile,400
69190,115,2012-10-24,desktop,700
69191,159,2014-09-11,desktop,500
69192,75,2019-07-15,mobile,200
69193,159,2014-08-19,mobile,900
69194,200,2014-02-28,mobile,100
69195,185,2011-03-08,mobile,300
69196,100,2016-05-01,desktop,800
69197,26,2021-09-17,mobile,500
69198,53,2018-11-22,mobile,400
69199,96,2020-06-29,mobile,100
69200,88,2019-03-17,desktop,300
69201,65,2013-05-27,mobile,700
69202,153,2020-04-11,desktop,500
69203,130,2015-05-14,mobile,700
69204,185,2019-08-15,mobile,600
69205,74,2013-02-10,desktop,900
69206,17,2019-10-28,mobile,600
69207,57,2022-01-16,mobile,200
69208,25,2014-08-05,mobile,700
69209,55,2017-08-03,desktop,500
69210,174,2018-04-16,desktop,700
69211,142,2010-12-25,mobile,400
69212,116,2020-06-18,desktop,800
69213,157,2015-10-31,mobile,900
69214,12,2022-03-01,mobile,900
69215,58,2019-11-21,mobile,300
69216,120,2019-12-28,mobile,400
69217,70,2011-07-05,desktop,600
69218,98,2012-04-06,desktop,800
69219,173,2012-09-02,mobile,900
69220,152,2012-04-15,mobile,900
69221,124,2020-08-19,mobile,500
69222,102,2021-03-17,desktop,700
69223,53,2010-12-18,desktop,600
69224,183,2015-04-08,mobile,300
69225,46,2014-10-24,desktop,400
69226,13,2022-07-18,mobile,400
69227,182,2010-03-06,desktop,600
69228,32,2018-01-10,desktop,700
69229,59,2021-03-08,mobile,500
69230,129,2020-03-16,desktop,900
69231,126,2013-02-28,desktop,900
69232,90,2012-04-22,desktop,600
69233,127,2020-04-17,desktop,600
69234,158,2013-11-04,desktop,200
69235,29,2016-01-28,mobile,600
69236,34,2015-12-03,mobile,500
69237,81,2010-08-12,desktop,600
69238,98,2016-12-19,mobile,100
69239,12,2010-11-18,mobile,100
69240,141,2021-01-22,desktop,400
69241,153,2022-02-21,desktop,200
69242,178,2010-10-29,desktop,700
69243,163,2010-07-28,desktop,600
69244,179,2014-04-24,mobile,800
69245,3,2014-09-01,mobile,600
69246,84,2010-06-18,desktop,100
69247,34,2021-05-18,mobile,100
69248,151,2010-08-15,desktop,400
69249,173,2021-02-23,desktop,900
69250,35,2018-10-16,desktop,100
69251,26,2015-11-27,mobile,200
69252,168,2014-05-30,mobile,400
69253,27,2010-10-28,desktop,100
69254,156,2011-11-19,mobile,500
69255,114,2013-09-09,desktop,100
69256,107,2011-10-08,mobile,600
69257,138,2014-05-14,desktop,800
69258,34,2014-07-27,desktop,200
69259,30,2019-11-22,desktop,400
69260,101,2018-08-09,mobile,600
69261,99,2020-09-25,desktop,600
69262,49,2010-10-14,mobile,900
69263,104,2012-05-04,mobile,300
69264,195,2022-07-22,mobile,700
69265,169,2016-03-24,mobile,100
69266,93,2013-06-24,desktop,400
69267,51,2018-11-30,mobile,100
69268,30,2021-04-07,desktop,500
69269,165,2014-08-04,mobile,100
69270,129,2019-07-18,mobile,100
69271,118,2014-09-19,mobile,400
69272,52,2015-04-01,desktop,600
69273,120,2011-10-08,mobile,500
69274,133,2014-08-31,desktop,800
69275,128,2010-10-22,mobile,800
69276,138,2010-11-29,desktop,500
69277,39,2017-02-03,desktop,500
69278,84,2019-10-31,mobile,200
69279,187,2022-06-14,desktop,900
69280,167,2010-01-17,mobile,300
69281,141,2014-10-25,desktop,600
69282,136,2019-05-15,desktop,700
69283,63,2021-11-23,mobile,100
69284,194,2015-04-05,desktop,500
69285,125,2020-10-21,mobile,500
69286,42,2010-09-11,desktop,800
69287,127,2010-01-19,mobile,400
69288,15,2018-04-06,mobile,100
69289,151,2014-01-23,desktop,900
69290,119,2010-07-23,mobile,400
69291,124,2020-08-24,mobile,700
69292,15,2016-09-06,mobile,700
69293,19,2013-08-07,mobile,600
69294,143,2017-01-13,mobile,800
69295,107,2022-10-09,mobile,300
69296,97,2010-06-13,mobile,500
69297,97,2020-04-17,desktop,600
69298,8,2014-01-13,mobile,600
69299,82,2017-11-21,mobile,100
69300,166,2015-09-25,desktop,300
69301,103,2021-10-01,desktop,400
69302,49,2019-04-05,mobile,500
69303,84,2013-05-21,desktop,200
69304,98,2011-06-15,mobile,500
69305,157,2018-02-18,mobile,200
69306,107,2011-08-28,mobile,800
69307,146,2019-01-02,mobile,800
69308,40,2020-07-13,desktop,800
69309,126,2017-05-01,desktop,300
69310,44,2022-01-09,mobile,100
69311,127,2022-10-25,mobile,100
69312,52,2011-11-17,mobile,700
69313,144,2013-02-06,desktop,700
69314,128,2011-12-17,mobile,500
69315,49,2015-07-07,mobile,800
69316,58,2015-09-14,desktop,300
69317,117,2013-07-24,desktop,700
69318,88,2011-12-12,desktop,500
69319,120,2021-05-11,mobile,900
69320,148,2013-11-23,mobile,200
69321,131,2020-11-29,desktop,100
69322,86,2014-08-07,desktop,900
69323,13,2020-02-09,desktop,800
69324,49,2011-01-28,mobile,500
69325,130,2022-04-25,mobile,100
69326,34,2016-11-18,mobile,300
69327,98,2014-03-06,desktop,800
69328,128,2017-12-28,mobile,300
69329,12,2021-03-21,desktop,100
69330,12,2014-05-09,desktop,800
69331,46,2017-10-11,desktop,600
69332,14,2012-06-10,desktop,100
69333,67,2022-08-25,desktop,600
69334,160,2017-05-15,mobile,900
69335,108,2020-09-23,mobile,600
69336,200,2011-02-16,desktop,300
69337,116,2013-03-20,mobile,600
69338,113,2011-02-21,mobile,300
69339,107,2018-11-07,desktop,300
69340,16,2017-12-27,mobile,500
69341,137,2019-07-26,mobile,100
69342,65,2016-08-09,desktop,100
69343,49,2010-06-04,desktop,600
69344,146,2011-12-17,desktop,600
69345,69,2015-04-25,desktop,100
69346,45,2022-09-25,mobile,100
69347,170,2013-11-15,mobile,400
69348,48,2022-05-13,desktop,900
69349,15,2015-02-21,mobile,800
69350,93,2017-01-10,desktop,100
69351,55,2011-05-13,desktop,500
69352,93,2019-06-02,mobile,100
69353,121,2014-05-01,desktop,800
69354,79,2014-10-16,desktop,600
69355,128,2012-01-23,mobile,100
69356,47,2021-06-30,mobile,200
69357,175,2022-01-15,mobile,600
69358,164,2011-04-03,mobile,700
69359,64,2016-04-16,desktop,900
69360,159,2019-02-19,mobile,500
69361,148,2015-02-11,mobile,200
69362,155,2021-01-27,mobile,900
69363,74,2010-06-21,desktop,900
69364,128,2022-07-02,mobile,200
69365,193,2012-11-29,desktop,500
69366,122,2013-08-14,desktop,600
69367,81,2015-03-15,mobile,400
69368,101,2014-05-16,desktop,800
69369,20,2010-02-01,desktop,600
69370,156,2013-02-13,desktop,200
69371,17,2018-05-19,desktop,400
69372,88,2013-12-15,mobile,900
69373,5,2019-05-25,mobile,200
69374,46,2021-04-02,mobile,900
69375,51,2010-04-30,desktop,500
69376,200,2012-04-24,mobile,400
69377,181,2021-04-24,mobile,100
69378,25,2010-05-02,desktop,600
69379,121,2022-08-18,mobile,600
69380,135,2012-01-13,desktop,900
69381,124,2017-06-12,mobile,900
69382,5,2016-02-02,mobile,700
69383,192,2018-01-25,mobile,300
69384,187,2022-05-21,mobile,500
69385,11,2010-09-23,desktop,800
69386,24,2017-10-31,mobile,200
69387,183,2022-10-28,mobile,800
69388,164,2016-08-17,desktop,900
69389,3,2020-07-09,mobile,500
69390,40,2011-07-11,mobile,900
69391,142,2015-10-29,desktop,400
69392,189,2019-07-14,mobile,200
69393,119,2012-03-05,desktop,300
69394,32,2013-12-29,desktop,800
69395,12,2022-10-09,desktop,900
69396,198,2017-08-20,desktop,100
69397,166,2012-11-13,desktop,600
69398,27,2014-04-03,mobile,700
69399,168,2010-01-11,desktop,600
69400,6,2011-11-09,desktop,400
69401,132,2013-12-02,desktop,800
69402,124,2020-05-14,mobile,600
69403,142,2011-12-11,desktop,800
69404,93,2016-04-05,desktop,800
69405,196,2019-11-03,desktop,500
69406,33,2019-01-23,desktop,700
69407,2,2011-06-30,mobile,100
69408,50,2020-12-10,mobile,900
69409,78,2014-04-04,desktop,800
69410,7,2012-09-04,desktop,500
69411,28,2013-08-14,mobile,800
69412,102,2016-03-21,mobile,600
69413,182,2020-08-19,desktop,400
69414,21,2020-11-18,desktop,800
69415,198,2014-08-18,mobile,100
69416,119,2010-02-20,desktop,800
69417,28,2013-09-30,desktop,600
69418,90,2010-02-07,mobile,600
69419,187,2010-07-18,desktop,600
69420,1,2017-05-20,mobile,200
69421,92,2013-02-26,mobile,700
69422,50,2015-07-29,desktop,600
69423,184,2022-04-09,mobile,800
69424,41,2021-04-21,desktop,400
69425,177,2020-11-29,mobile,300
69426,157,2012-07-21,mobile,400
69427,106,2020-12-23,mobile,400
69428,13,2020-12-12,desktop,200
69429,32,2018-04-24,desktop,300
69430,125,2016-07-12,mobile,400
69431,160,2014-11-03,desktop,500
69432,87,2012-11-12,desktop,500
69433,188,2011-05-28,desktop,500
69434,53,2013-05-08,mobile,800
69435,39,2018-07-31,desktop,400
69436,50,2010-06-13,mobile,500
69437,55,2022-07-10,desktop,500
69438,105,2013-10-24,mobile,500
69439,185,2013-06-11,mobile,400
69440,49,2014-01-10,mobile,200
69441,200,2014-01-06,mobile,300
69442,119,2020-11-17,desktop,600
69443,101,2011-01-04,mobile,200
69444,121,2017-11-17,desktop,800
69445,125,2013-05-06,desktop,200
69446,20,2021-06-22,desktop,500
69447,129,2018-05-06,mobile,700
69448,86,2014-05-30,desktop,800
69449,59,2020-08-05,mobile,900
69450,158,2019-03-25,desktop,700
69451,194,2018-03-20,mobile,900
69452,120,2016-11-26,mobile,200
69453,53,2019-12-05,desktop,300
69454,125,2012-04-02,mobile,300
69455,42,2015-07-12,mobile,900
69456,160,2014-09-29,desktop,600
69457,74,2020-03-18,desktop,700
69458,79,2014-07-02,desktop,400
69459,47,2013-04-15,desktop,300
69460,60,2021-12-16,mobile,400
69461,11,2021-09-08,mobile,600
69462,68,2015-11-10,desktop,400
69463,162,2019-03-17,mobile,500
69464,180,2021-04-09,desktop,500
69465,144,2016-08-19,mobile,300
69466,7,2014-12-28,desktop,800
69467,178,2014-02-08,mobile,100
69468,121,2020-06-02,desktop,700
69469,11,2020-06-22,mobile,900
69470,82,2010-05-20,desktop,100
69471,15,2012-02-14,mobile,600
69472,132,2010-03-27,mobile,700
69473,5,2012-04-19,desktop,500
69474,193,2022-04-04,desktop,800
69475,29,2021-01-07,desktop,300
69476,124,2017-01-03,mobile,300
69477,146,2010-08-20,mobile,300
69478,97,2018-08-04,mobile,600
69479,162,2019-01-25,mobile,100
69480,175,2018-06-15,desktop,400
69481,168,2016-04-26,mobile,900
69482,46,2021-07-13,mobile,600
69483,110,2019-07-09,desktop,700
69484,118,2015-07-07,mobile,500
69485,53,2020-01-02,desktop,200
69486,200,2011-03-24,mobile,800
69487,107,2016-12-21,mobile,400
69488,111,2010-09-04,mobile,600
69489,152,2010-12-16,desktop,200
69490,191,2018-05-06,desktop,600
69491,49,2013-09-06,desktop,900
69492,194,2012-09-02,desktop,100
69493,120,2010-07-22,mobile,200
69494,45,2016-08-04,mobile,900
69495,173,2017-05-02,desktop,300
69496,12,2021-02-08,desktop,100
69497,100,2022-04-07,mobile,900
69498,41,2022-06-02,mobile,600
69499,66,2018-10-10,mobile,900
69500,169,2020-11-14,desktop,800
69501,174,2018-02-24,desktop,900
69502,51,2017-04-28,mobile,900
69503,169,2013-07-16,desktop,200
69504,119,2016-03-03,mobile,400
69505,41,2021-03-22,desktop,200
69506,105,2013-09-21,desktop,500
69507,89,2021-04-06,desktop,900
69508,128,2017-07-03,mobile,400
69509,33,2013-04-09,desktop,200
69510,168,2016-06-16,mobile,900
69511,97,2015-11-15,desktop,400
69512,132,2012-04-29,desktop,100
69513,35,2021-03-23,mobile,900
69514,59,2012-03-26,desktop,800
69515,61,2021-12-04,mobile,400
69516,170,2010-08-22,mobile,300
69517,109,2020-05-24,mobile,900
69518,59,2014-05-30,desktop,600
69519,82,2020-06-25,mobile,600
69520,86,2015-02-25,desktop,600
69521,93,2016-05-24,desktop,800
69522,72,2013-05-30,desktop,400
69523,23,2017-10-17,mobile,100
69524,125,2019-10-13,desktop,500
69525,119,2010-03-24,desktop,700
69526,5,2011-05-28,desktop,400
69527,155,2011-09-11,mobile,100
69528,129,2019-09-02,desktop,200
69529,85,2013-09-19,desktop,300
69530,131,2019-04-13,mobile,400
69531,75,2011-11-06,mobile,400
69532,19,2011-09-28,mobile,700
69533,69,2020-09-05,mobile,900
69534,67,2022-03-07,desktop,600
69535,110,2013-08-14,desktop,700
69536,110,2017-07-27,desktop,500
69537,117,2018-01-11,desktop,600
69538,144,2015-06-03,desktop,100
69539,189,2018-02-14,desktop,200
69540,172,2011-04-16,mobile,300
69541,155,2022-09-02,desktop,800
69542,158,2014-11-19,mobile,700
69543,103,2010-09-14,desktop,400
69544,84,2019-04-01,desktop,300
69545,117,2021-01-12,mobile,900
69546,3,2012-03-21,mobile,600
69547,90,2022-11-12,desktop,400
69548,51,2015-10-13,mobile,900
69549,185,2022-05-10,desktop,600
69550,1,2012-05-21,desktop,200
69551,76,2016-05-24,mobile,200
69552,190,2013-12-22,desktop,400
69553,91,2017-03-11,mobile,300
69554,189,2010-11-26,desktop,500
69555,86,2019-10-18,mobile,800
69556,83,2016-06-23,mobile,500
69557,183,2015-11-08,mobile,600
69558,96,2013-07-09,mobile,500
69559,74,2011-03-01,desktop,700
69560,35,2015-07-06,desktop,300
69561,142,2013-01-10,desktop,100
69562,2,2012-11-08,mobile,300
69563,44,2012-12-03,desktop,800
69564,105,2012-01-29,mobile,900
69565,140,2015-03-17,desktop,900
69566,49,2011-11-16,mobile,300
69567,199,2014-06-29,desktop,300
69568,38,2019-03-16,desktop,900
69569,9,2014-10-06,mobile,100
69570,150,2021-02-19,mobile,700
69571,105,2010-11-05,mobile,600
69572,73,2020-02-09,desktop,700
69573,133,2019-06-26,desktop,900
69574,110,2016-03-18,mobile,900
69575,198,2011-12-26,desktop,200
69576,185,2020-11-09,mobile,300
69577,14,2022-05-07,mobile,900
69578,167,2015-12-23,desktop,200
69579,89,2019-04-30,desktop,700
69580,134,2020-07-01,mobile,500
69581,64,2015-03-13,mobile,500
69582,45,2014-04-07,desktop,800
69583,101,2021-04-03,mobile,700
69584,73,2018-12-06,desktop,200
69585,199,2017-11-12,mobile,500
69586,22,2017-04-01,desktop,200
69587,8,2018-02-22,mobile,600
69588,69,2010-09-23,mobile,100
69589,125,2011-05-07,mobile,700
69590,27,2010-09-04,desktop,700
69591,70,2016-02-10,desktop,400
69592,178,2013-04-24,desktop,500
69593,14,2018-05-14,mobile,600
69594,81,2020-03-17,mobile,700
69595,155,2018-03-10,desktop,200
69596,155,2014-06-23,desktop,500
69597,133,2020-06-02,desktop,600
69598,157,2016-02-09,desktop,700
69599,31,2014-04-24,mobile,900
69600,34,2021-06-05,mobile,900
69601,26,2020-07-13,mobile,400
69602,104,2011-11-18,mobile,400
69603,39,2021-03-10,mobile,100
69604,86,2019-11-25,mobile,200
69605,17,2015-10-17,mobile,700
69606,166,2017-10-07,mobile,300
69607,49,2015-04-19,mobile,700
69608,5,2020-02-08,mobile,400
69609,156,2016-02-09,mobile,100
69610,71,2010-04-23,mobile,100
69611,142,2011-07-04,mobile,600
69612,80,2016-08-29,mobile,300
69613,20,2021-03-31,desktop,100
69614,17,2021-03-26,mobile,800
69615,15,2021-08-27,desktop,900
69616,199,2015-11-23,mobile,300
69617,130,2014-04-20,mobile,400
69618,198,2016-03-08,desktop,700
69619,16,2020-06-05,desktop,400
69620,90,2017-10-13,desktop,800
69621,187,2014-02-06,mobile,800
69622,118,2011-12-26,desktop,200
69623,189,2019-03-28,mobile,400
69624,80,2016-10-13,desktop,700
69625,77,2016-02-05,desktop,400
69626,131,2021-11-29,desktop,100
69627,169,2011-01-16,desktop,600
69628,110,2022-11-13,desktop,200
69629,185,2020-06-26,mobile,400
69630,186,2017-01-05,mobile,400
69631,18,2010-05-31,desktop,200
69632,104,2020-05-28,mobile,200
69633,51,2012-04-25,mobile,200
69634,199,2014-03-06,desktop,600
69635,67,2019-11-07,desktop,700
69636,154,2019-12-06,mobile,100
69637,58,2013-12-29,mobile,200
69638,161,2015-08-10,desktop,500
69639,136,2020-03-15,desktop,600
69640,118,2015-08-02,desktop,400
69641,26,2014-07-24,mobile,800
69642,195,2017-01-31,desktop,600
69643,58,2018-12-30,mobile,700
69644,37,2010-01-29,mobile,700
69645,165,2013-10-08,mobile,900
69646,46,2012-07-28,mobile,400
69647,5,2015-03-18,mobile,600
69648,92,2012-02-06,desktop,400
69649,187,2013-03-28,mobile,800
69650,167,2014-01-08,desktop,300
69651,142,2022-09-16,desktop,300
69652,98,2021-07-31,mobile,200
69653,151,2022-05-13,desktop,600
69654,179,2015-05-13,mobile,300
69655,143,2016-07-01,desktop,100
69656,96,2017-03-19,desktop,900
69657,185,2016-09-07,mobile,500
69658,91,2011-08-22,mobile,800
69659,183,2020-02-20,desktop,800
69660,157,2017-09-16,mobile,400
69661,84,2022-09-19,desktop,800
69662,165,2021-08-20,desktop,200
69663,155,2014-09-28,desktop,500
69664,114,2010-09-25,desktop,200
69665,32,2014-02-17,desktop,200
69666,64,2019-07-02,desktop,700
69667,131,2012-03-09,desktop,800
69668,11,2021-06-13,mobile,800
69669,177,2019-04-08,desktop,400
69670,118,2020-07-13,mobile,900
69671,135,2016-04-27,mobile,700
69672,94,2014-04-12,mobile,500
69673,190,2017-08-29,mobile,200
69674,29,2018-09-13,mobile,300
69675,181,2015-10-22,mobile,600
69676,14,2017-05-30,desktop,400
69677,67,2021-03-01,desktop,600
69678,106,2014-10-07,mobile,900
69679,11,2013-04-19,desktop,600
69680,194,2011-01-27,mobile,400
69681,127,2012-09-15,desktop,100
69682,113,2015-03-09,desktop,600
69683,30,2020-06-11,mobile,900
69684,12,2016-05-31,mobile,700
69685,179,2018-09-19,mobile,100
69686,50,2014-11-28,desktop,500
69687,33,2020-11-29,mobile,900
69688,23,2013-05-28,mobile,400
69689,89,2019-09-03,mobile,800
69690,39,2010-10-23,desktop,400
69691,166,2012-09-22,mobile,200
69692,170,2010-06-07,mobile,300
69693,149,2017-09-27,desktop,400
69694,23,2015-12-07,mobile,900
69695,111,2011-10-05,desktop,100
69696,168,2017-05-12,mobile,600
69697,43,2018-12-15,desktop,600
69698,106,2020-10-24,desktop,900
69699,63,2022-07-06,desktop,900
69700,143,2014-10-23,desktop,300
69701,176,2012-07-15,mobile,900
69702,122,2021-11-10,desktop,300
69703,110,2016-04-01,mobile,600
69704,136,2018-03-06,mobile,300
69705,115,2012-07-19,desktop,700
69706,97,2022-01-03,desktop,300
69707,74,2012-08-21,desktop,300
69708,42,2010-11-27,mobile,900
69709,45,2019-07-21,desktop,200
69710,119,2018-11-27,mobile,500
69711,108,2013-03-07,mobile,300
69712,51,2012-04-09,mobile,500
69713,13,2019-02-27,desktop,600
69714,85,2010-09-26,mobile,300
69715,188,2021-10-17,desktop,600
69716,80,2021-11-05,mobile,100
69717,47,2012-12-24,mobile,400
69718,9,2015-04-24,desktop,500
69719,80,2021-12-20,desktop,900
69720,75,2010-08-11,mobile,500
69721,36,2010-12-28,mobile,200
69722,174,2021-05-08,desktop,700
69723,51,2010-02-02,mobile,900
69724,143,2022-04-14,desktop,300
69725,57,2020-08-04,desktop,700
69726,8,2011-03-27,mobile,600
69727,146,2015-05-02,mobile,500
69728,78,2017-10-15,mobile,700
69729,3,2015-04-16,desktop,400
69730,120,2019-01-21,mobile,300
69731,136,2022-09-04,mobile,900
69732,194,2015-10-20,mobile,400
69733,197,2018-01-24,desktop,800
69734,97,2014-08-30,mobile,700
69735,80,2013-05-17,mobile,900
69736,80,2022-06-26,desktop,400
69737,49,2012-06-20,desktop,100
69738,53,2013-02-22,desktop,700
69739,45,2022-01-16,mobile,800
69740,99,2020-07-17,desktop,900
69741,35,2018-12-01,desktop,400
69742,120,2020-07-31,mobile,500
69743,130,2020-08-27,desktop,900
69744,61,2011-10-21,desktop,800
69745,71,2016-01-07,desktop,100
69746,130,2012-06-05,mobile,200
69747,88,2010-11-22,mobile,700
69748,159,2011-01-18,mobile,700
69749,38,2014-12-14,desktop,700
69750,42,2010-03-03,mobile,400
69751,15,2012-02-22,desktop,200
69752,32,2016-07-06,desktop,200
69753,117,2015-12-04,mobile,200
69754,165,2016-10-16,mobile,500
69755,108,2017-12-10,mobile,500
69756,148,2021-10-24,mobile,400
69757,91,2014-05-07,mobile,400
69758,66,2011-04-25,desktop,100
69759,185,2019-06-03,desktop,800
69760,15,2020-04-13,desktop,900
69761,110,2021-01-12,desktop,400
69762,25,2016-01-21,mobile,600
69763,17,2010-12-03,mobile,900
69764,37,2018-05-02,mobile,100
69765,82,2011-09-20,desktop,200
69766,60,2019-10-09,mobile,400
69767,200,2012-10-06,desktop,400
69768,91,2018-02-24,desktop,600
69769,14,2013-10-04,desktop,800
69770,59,2020-08-24,desktop,400
69771,145,2020-12-04,desktop,300
69772,55,2022-09-29,desktop,700
69773,117,2022-06-23,mobile,400
69774,199,2017-04-13,desktop,100
69775,83,2017-07-10,mobile,100
69776,170,2012-04-12,mobile,900
69777,160,2012-11-26,desktop,200
69778,96,2014-04-02,mobile,800
69779,13,2020-05-09,mobile,500
69780,150,2010-08-04,desktop,500
69781,100,2010-09-25,desktop,200
69782,175,2015-04-12,mobile,600
69783,112,2018-11-22,desktop,500
69784,87,2013-12-18,desktop,100
69785,174,2022-04-01,desktop,400
69786,198,2010-07-27,mobile,400
69787,11,2016-02-14,desktop,600
69788,161,2020-05-16,desktop,500
69789,182,2016-10-04,desktop,300
69790,23,2016-04-18,desktop,500
69791,61,2016-12-23,mobile,700
69792,81,2013-02-16,mobile,100
69793,38,2022-01-20,mobile,800
69794,168,2011-11-16,mobile,200
69795,169,2015-10-03,desktop,200
69796,9,2010-10-02,mobile,900
69797,47,2020-01-21,desktop,900
69798,37,2020-12-26,mobile,600
69799,200,2019-09-18,desktop,300
69800,22,2022-12-01,mobile,600
69801,135,2012-02-23,desktop,700
69802,152,2017-08-22,desktop,800
69803,40,2016-10-30,mobile,400
69804,84,2012-10-18,mobile,100
69805,22,2017-08-03,desktop,500
69806,21,2022-07-30,desktop,600
69807,35,2012-02-07,desktop,400
69808,162,2012-06-01,mobile,400
69809,129,2019-12-26,desktop,800
69810,164,2010-05-22,desktop,200
69811,178,2020-03-20,mobile,600
69812,56,2020-03-23,mobile,600
69813,32,2012-08-07,desktop,400
69814,164,2011-07-27,desktop,700
69815,171,2019-06-15,mobile,200
69816,19,2017-02-17,desktop,300
69817,188,2020-06-11,desktop,100
69818,11,2020-11-02,mobile,800
69819,117,2022-03-17,mobile,800
69820,16,2018-12-07,mobile,500
69821,36,2019-07-20,desktop,900
69822,198,2015-06-15,mobile,200
69823,72,2015-09-19,mobile,300
69824,200,2016-06-18,mobile,100
69825,55,2013-07-24,desktop,400
69826,93,2012-08-31,desktop,500
69827,100,2011-11-12,desktop,200
69828,24,2018-12-02,mobile,600
69829,66,2014-04-25,desktop,700
69830,1,2010-04-03,desktop,800
69831,39,2011-09-21,mobile,500
69832,21,2014-09-28,desktop,600
69833,170,2011-10-19,desktop,900
69834,125,2013-08-10,desktop,500
69835,74,2014-01-10,desktop,300
69836,12,2020-11-11,mobile,300
69837,169,2022-08-07,desktop,200
69838,187,2022-03-15,desktop,600
69839,56,2017-09-26,mobile,800
69840,140,2019-10-31,desktop,900
69841,113,2013-05-12,mobile,600
69842,161,2013-09-25,mobile,200
69843,1,2019-05-15,mobile,900
69844,7,2020-01-06,desktop,400
69845,139,2012-05-09,desktop,200
