,caller_id,recipient_id,date
82072,405045,485290,2022-01-27
82073,177757,143077,2022-08-09
82074,359289,288299,2022-08-18
82075,469836,314386,2022-02-22
82076,489275,199811,2022-01-21
82077,380858,313254,2022-05-30
82078,99305,365633,2022-02-01
82079,53885,71621,2022-12-17
82080,486893,242740,2022-04-06
82081,343366,442736,2022-02-17
82082,434381,465005,2022-09-26
82083,186002,201301,2022-12-29
82084,157196,445390,2022-12-05
82085,233365,269859,2022-07-03
82086,344738,320384,2022-12-31
82087,322182,84348,2022-11-08
82088,257685,346260,2022-04-04
82089,411198,11604,2022-06-19
82090,22450,136983,2022-02-19
82091,24372,76710,2022-03-31
82092,298738,346121,2022-10-11
82093,315808,338634,2022-12-06
82094,452920,259366,2022-06-08
82095,473414,458790,2022-11-04
82096,360735,322234,2022-01-24
82097,65580,335928,2022-08-12
82098,458845,287531,2022-08-14
82099,74101,169311,2022-09-03
82100,75155,490249,2022-04-12
82101,305846,358881,2022-08-11
82102,339691,395898,2022-08-28
82103,439140,214765,2022-10-30
82104,44835,190737,2022-06-06
82105,218783,192561,2022-09-26
82106,276200,17946,2022-06-21
82107,312532,190202,2022-09-05
82108,149107,465328,2022-04-09
82109,68127,316488,2022-12-01
82110,357805,296365,2022-11-21
82111,122332,368501,2022-04-14
82112,85036,155110,2022-06-05
82113,470289,358934,2022-03-18
82114,312629,94502,2022-04-24
82115,489754,401332,2022-12-03
82116,323472,495357,2022-03-22
82117,454595,334885,2022-07-12
82118,286528,157097,2022-05-28
82119,232815,217819,2022-05-30
82120,430205,218091,2022-08-23
82121,270993,423687,2022-02-18
82122,169134,256256,2022-08-18
82123,211450,419338,2022-07-20
82124,308046,233500,2022-09-14
82125,356788,410803,2022-07-05
82126,43124,471518,2022-05-16
82127,217439,290475,2022-03-20
82128,68652,182626,2022-07-09
82129,37988,314141,2022-03-29
82130,364986,114434,2022-05-31
82131,89530,165537,2022-12-15
82132,113637,149042,2022-02-22
82133,136647,180665,2022-09-20
82134,48538,489629,2022-05-23
82135,301669,126761,2022-09-30
82136,383031,244404,2022-11-25
82137,14101,443763,2022-04-07
82138,497739,451261,2022-04-18
82139,134666,478095,2022-03-15
82140,354976,202721,2022-01-11
82141,85185,7653,2022-01-13
82142,187872,494932,2022-02-08
82143,54971,428264,2022-10-15
82144,182187,265687,2022-12-07
82145,80848,247619,2022-02-01
82146,258971,453302,2022-11-22
82147,106706,200569,2022-04-08
82148,309240,82062,2022-03-22
82149,429940,219643,2022-09-30
82150,39669,325808,2022-12-22
82151,483553,147368,2022-10-01
82152,139391,282994,2022-07-19
82153,341016,430886,2022-06-26
82154,72566,150037,2022-06-02
82155,49981,293867,2022-03-03
82156,143361,249522,2022-10-12
82157,157325,28910,2022-07-22
82158,126160,214692,2022-01-05
82159,406242,95899,2022-06-02
82160,5899,256229,2022-10-28
82161,410791,227412,2022-03-21
82162,468233,425591,2022-03-01
82163,242341,312644,2022-01-10
82164,17891,283308,2022-03-12
82165,420315,262566,2022-01-01
82166,64147,49769,2022-05-05
82167,199480,65520,2022-01-16
82168,263165,62286,2022-12-14
82169,114337,4366,2022-10-21
82170,233287,468959,2022-01-01
82171,83116,361809,2022-02-20
82172,98903,380746,2022-11-02
82173,31292,141448,2022-09-23
82174,188418,347899,2022-06-10
82175,299530,418726,2022-03-17
82176,211317,397883,2022-06-10
82177,161816,193458,2022-01-08
82178,402692,199111,2022-08-23
82179,384043,81476,2022-06-01
82180,436153,271355,2022-12-10
82181,11570,91945,2022-05-02
82182,220746,134359,2022-12-04
82183,45236,284748,2022-04-12
82184,488457,241684,2022-03-06
82185,115017,358482,2022-10-16
82186,394541,417126,2022-10-20
82187,450082,445226,2022-10-02
82188,504,164651,2022-09-23
82189,222210,337583,2022-01-29
82190,345439,377999,2022-06-19
82191,342064,363649,2022-12-03
82192,51116,120909,2022-10-24
82193,253721,102954,2022-11-21
82194,364710,63770,2022-08-03
82195,175142,84914,2022-04-12
82196,477482,192699,2022-01-28
82197,64049,75264,2022-08-09
82198,89548,8714,2022-08-02
82199,284761,1897,2022-04-11
82200,239086,338933,2022-10-25
82201,407730,43881,2022-10-26
82202,308903,197805,2022-11-01
82203,205373,230759,2022-10-25
82204,447469,386805,2022-01-25
82205,128386,344917,2022-07-20
82206,452315,162854,2022-03-12
82207,133740,56628,2022-11-21
82208,223724,49420,2022-06-29
82209,346205,265564,2022-06-20
82210,426729,312586,2022-06-22
82211,57357,78551,2022-07-14
82212,159151,80545,2022-01-27
82213,111136,3482,2022-11-02
82214,123823,110732,2022-04-15
82215,429926,142346,2022-05-06
82216,138539,166415,2022-04-01
82217,153444,452259,2022-02-23
82218,223683,194737,2022-04-18
82219,285979,297481,2022-04-23
82220,361547,166402,2022-07-18
82221,92888,399181,2022-02-07
82222,331793,255116,2022-01-14
82223,406858,299178,2022-07-24
82224,343055,135709,2022-09-19
82225,49329,189337,2022-01-01
82226,211973,86727,2022-09-11
82227,21989,334679,2022-02-04
82228,285239,86861,2022-06-20
82229,440827,255402,2022-03-12
82230,487128,258511,2022-08-14
82231,204472,344216,2022-03-14
82232,83266,339262,2022-01-22
82233,327127,44917,2022-05-02
82234,300176,297901,2022-03-10
82235,467290,98730,2022-02-14
82236,370349,92021,2022-11-21
82237,417546,192712,2022-09-14
82238,92642,137612,2022-09-14
82239,418260,461382,2022-08-25
82240,318080,313949,2022-06-06
82241,1324,471061,2022-02-13
82242,435745,324891,2022-07-24
82243,75240,360622,2022-05-02
82244,112765,461163,2022-02-08
82245,28334,259720,2022-03-10
82246,446514,461936,2022-03-25
82247,368107,410783,2022-07-11
82248,433625,139480,2022-05-09
82249,162985,270060,2022-03-08
82250,235694,371338,2022-08-01
82251,61142,381142,2022-08-09
82252,448811,68645,2022-02-22
82253,90247,137337,2022-05-24
82254,140195,294861,2022-08-02
82255,150492,400456,2022-08-08
82256,437360,138984,2022-03-06
82257,5783,53546,2022-01-13
82258,145660,430919,2022-01-12
82259,210359,434903,2022-04-09
82260,430177,164172,2022-10-16
82261,198075,261751,2022-11-06
82262,187812,147434,2022-12-12
82263,102899,279126,2022-09-18
82264,405688,469121,2022-06-07
82265,259849,196773,2022-05-11
82266,306556,160400,2022-03-18
82267,255402,324742,2022-04-05
82268,340345,264027,2022-05-18
82269,432704,296938,2022-03-27
82270,216412,120915,2022-11-16
82271,323694,394568,2022-01-18
82272,190936,299358,2022-08-25
82273,403362,252735,2022-01-30
82274,235688,81590,2022-09-26
82275,112407,324392,2022-05-28
82276,204836,449189,2022-01-09
82277,168879,7125,2022-06-28
82278,227276,87647,2022-06-08
82279,260828,261395,2022-07-10
82280,206678,102175,2022-02-11
82281,307325,96880,2022-04-22
82282,342463,322782,2022-04-27
82283,280864,170273,2022-07-12
82284,307720,343673,2022-08-29
82285,415708,439289,2022-12-21
82286,195063,252016,2022-05-28
82287,301006,231632,2022-06-12
82288,322903,180445,2022-01-13
82289,65734,214160,2022-04-01
82290,156096,447466,2022-02-13
82291,281603,156793,2022-12-13
82292,279087,286182,2022-05-12
82293,207742,269525,2022-02-07
82294,250052,310223,2022-09-20
82295,82399,397589,2022-04-23
82296,82370,245371,2022-05-17
82297,4711,313462,2022-02-07
82298,330849,257086,2022-03-21
82299,229269,71779,2022-12-11
82300,410872,199468,2022-06-30
82301,436660,134849,2022-01-22
82302,148938,333740,2022-12-29
82303,356923,429748,2022-06-01
82304,425554,123315,2022-07-25
82305,108440,264056,2022-03-21
82306,256,102562,2022-08-13
82307,9437,299235,2022-03-18
82308,350535,426004,2022-09-04
82309,433366,461981,2022-04-15
82310,272078,21076,2022-09-20
82311,448055,271026,2022-01-26
82312,250814,196541,2022-03-04
82313,186540,453887,2022-07-20
82314,376315,156127,2022-06-04
82315,95488,78617,2022-04-15
82316,10358,445672,2022-09-01
82317,307848,244298,2022-07-01
82318,289788,381024,2022-02-19
82319,50471,73336,2022-02-28
82320,344900,218977,2022-03-10
82321,45417,397931,2022-06-27
82322,328013,335607,2022-02-08
82323,29083,115559,2022-11-23
82324,221593,169111,2022-03-21
82325,101485,265743,2022-12-11
82326,282549,147883,2022-06-19
82327,425569,388265,2022-04-30
82328,372984,81102,2022-10-21
82329,180449,146650,2022-06-13
82330,171609,403989,2022-09-12
82331,362030,234929,2022-03-15
82332,199889,212416,2022-02-20
82333,223089,482439,2022-12-27
82334,65616,353124,2022-08-21
82335,377765,105851,2022-08-18
82336,38881,267737,2022-09-15
82337,299947,351448,2022-08-23
82338,44088,95739,2022-06-06
82339,404378,171605,2022-08-31
82340,9324,3158,2022-03-11
82341,140542,93402,2022-06-01
82342,474126,343270,2022-07-11
82343,416567,313439,2022-11-12
82344,110077,474753,2022-08-02
82345,297723,346087,2022-10-22
82346,171498,486311,2022-08-09
82347,476900,85383,2022-05-26
82348,317533,264555,2022-03-30
82349,85219,253770,2022-10-08
82350,412773,472491,2022-06-26
82351,123045,196172,2022-10-05
82352,432478,375183,2022-02-14
82353,116960,4336,2022-09-22
82354,463998,327573,2022-02-25
82355,3018,497219,2022-07-15
82356,143154,386052,2022-06-27
82357,489084,123792,2022-05-19
82358,439545,372184,2022-09-11
82359,142323,405545,2022-01-17
82360,195034,379416,2022-06-04
82361,114226,77357,2022-02-09
82362,381381,422035,2022-02-22
82363,229115,86748,2022-08-15
82364,17760,261595,2022-04-19
82365,353252,365413,2022-10-21
82366,41638,118428,2022-03-26
82367,416497,336396,2022-10-07
82368,46769,31158,2022-11-28
82369,149568,235542,2022-05-04
82370,61895,454109,2022-10-29
82371,106869,198100,2022-01-15
82372,289393,403361,2022-04-19
82373,23459,456827,2022-03-19
82374,233370,42828,2022-03-28
82375,118079,230882,2022-05-15
82376,9866,256748,2022-08-24
82377,27910,412209,2022-11-08
82378,434763,260664,2022-06-07
82379,62813,354560,2022-01-13
82380,73644,435875,2022-08-25
82381,104873,254416,2022-02-04
82382,118399,154599,2022-04-19
82383,103082,298516,2022-06-13
82384,209048,178349,2022-09-17
82385,331305,211633,2022-07-07
82386,203579,187913,2022-11-21
82387,278121,40950,2022-03-28
82388,382040,134856,2022-10-08
82389,23843,337700,2022-05-14
82390,434131,426852,2022-08-08
82391,323105,167893,2022-07-11
82392,475165,492468,2022-05-25
82393,36753,374027,2022-06-23
82394,157831,386654,2022-12-30
82395,138841,263007,2022-07-29
82396,479621,186012,2022-09-16
82397,106646,64977,2022-09-27
82398,220661,451560,2022-04-18
82399,453707,184277,2022-08-28
82400,402608,114295,2022-01-30
82401,366221,82535,2022-08-30
82402,299494,144883,2022-02-23
82403,173574,127070,2022-06-23
82404,25964,76724,2022-09-29
82405,26771,375549,2022-01-18
82406,12446,247908,2022-06-13
82407,165947,247571,2022-07-20
82408,261205,439243,2022-09-10
82409,303361,405352,2022-02-21
82410,445074,8804,2022-10-16
82411,232107,471927,2022-11-21
82412,173191,201382,2022-09-06
82413,263992,123502,2022-11-30
82414,238975,109284,2022-10-28
82415,98,173834,2022-02-11
82416,181998,146199,2022-12-10
82417,326910,53336,2022-08-03
82418,126376,383589,2022-11-02
82419,123182,203744,2022-12-10
82420,62511,461056,2022-10-02
82421,483318,329204,2022-09-13
82422,420875,159619,2022-03-29
82423,248575,479745,2022-01-12
82424,363199,312244,2022-09-01
82425,378715,448078,2022-10-18
82426,333301,387540,2022-07-26
82427,461046,70861,2022-12-23
82428,88998,319854,2022-05-05
82429,51961,180895,2022-11-24
82430,59914,215572,2022-06-13
82431,396674,206281,2022-02-17
82432,475274,55643,2022-02-20
82433,270501,471266,2022-09-21
82434,224850,99693,2022-10-06
82435,169555,409859,2022-10-20
82436,425774,360653,2022-10-30
82437,86700,245153,2022-05-22
82438,395805,137851,2022-06-02
82439,492158,440348,2022-12-03
82440,283137,469445,2022-09-24
82441,144905,180589,2022-08-25
82442,163001,254726,2022-01-31
82443,334892,304605,2022-09-28
82444,345500,97099,2022-08-18
82445,64383,432434,2022-12-15
82446,26046,118330,2022-03-19
82447,296811,158780,2022-07-07
82448,23289,313448,2022-06-24
82449,157476,38079,2022-05-22
82450,118172,221511,2022-09-09
82451,469407,50163,2022-01-05
82452,357273,236015,2022-08-28
82453,237568,383239,2022-10-17
82454,384758,33043,2022-02-15
82455,228513,267681,2022-04-18
82456,189990,29969,2022-10-16
82457,438302,423594,2022-08-25
82458,332896,434092,2022-06-20
82459,24856,339592,2022-04-03
82460,74161,334187,2022-07-02
82461,32582,365072,2022-04-03
82462,165404,54524,2022-03-19
82463,290767,378714,2022-11-10
82464,259157,355262,2022-07-27
82465,281057,241248,2022-01-14
82466,183854,172034,2022-07-10
82467,93984,466506,2022-11-29
82468,243245,123243,2022-04-05
82469,266507,307347,2022-02-20
82470,328574,435679,2022-11-10
82471,402113,169911,2022-06-08
82472,406097,479968,2022-09-20
82473,444522,419760,2022-07-17
82474,377429,280369,2022-07-25
82475,307140,189299,2022-06-23
82476,14617,29709,2022-05-04
82477,112110,317688,2022-05-29
82478,302401,93952,2022-11-01
82479,267567,132412,2022-09-09
82480,109940,219859,2022-02-27
82481,136433,434142,2022-05-03
82482,133160,177473,2022-01-07
82483,1180,345757,2022-09-21
82484,225790,497745,2022-06-09
82485,242557,320931,2022-09-16
82486,16412,212609,2022-10-16
82487,325945,458615,2022-05-18
82488,391093,36780,2022-06-11
82489,496198,380434,2022-10-02
82490,223813,434698,2022-04-12
82491,215894,383978,2022-04-20
82492,209754,410525,2022-01-21
82493,278000,422445,2022-12-25
82494,308224,177804,2022-02-07
82495,427565,111320,2022-01-02
82496,214433,402653,2022-11-03
82497,138373,99624,2022-10-15
82498,174672,197551,2022-07-28
82499,231834,372101,2022-09-17
82500,456495,288531,2022-09-16
82501,159932,455326,2022-05-08
82502,159964,142792,2022-04-13
82503,5008,388564,2022-02-28
82504,484501,327272,2022-06-25
82505,226149,114484,2022-01-07
82506,423949,476760,2022-06-19
82507,171488,468090,2022-08-05
82508,414367,288128,2022-12-03
82509,334446,146180,2022-07-26
82510,177348,375888,2022-07-04
82511,148477,410318,2022-12-11
82512,359914,339932,2022-09-21
82513,458058,126057,2022-06-12
82514,430630,376280,2022-05-22
82515,222618,252273,2022-09-25
82516,73685,77780,2022-05-01
82517,82321,26064,2022-05-02
82518,372763,162911,2022-03-08
82519,368888,228887,2022-12-24
82520,130998,130461,2022-03-30
82521,58371,236298,2022-05-10
82522,49127,357105,2022-07-05
82523,260571,241177,2022-08-31
82524,283289,205103,2022-03-26
82525,331297,232784,2022-12-30
82526,135773,380849,2022-04-30
82527,404818,162668,2022-02-04
82528,112231,134157,2022-10-21
82529,61714,159539,2022-07-13
82530,11874,187533,2022-03-30
82531,217506,56229,2022-07-12
82532,396734,395798,2022-11-12
82533,208936,291633,2022-07-22
82534,291536,343337,2022-09-17
82535,34113,352222,2022-02-22
82536,283154,293791,2022-07-27
82537,44844,174020,2022-04-18
82538,207354,45988,2022-07-14
82539,290050,444708,2022-07-10
82540,326110,362568,2022-07-28
82541,120657,457215,2022-03-21
82542,133378,131355,2022-03-16
82543,357984,194132,2022-10-30
82544,243936,316940,2022-04-24
82545,319481,240753,2022-06-20
82546,50384,54888,2022-10-19
82547,188956,454601,2022-04-01
82548,473538,104803,2022-09-29
82549,333312,287315,2022-09-12
82550,307838,217557,2022-01-26
82551,414740,288467,2022-04-02
82552,386735,131901,2022-04-13
82553,389343,212880,2022-03-08
82554,92638,297396,2022-08-15
82555,20480,323070,2022-10-13
82556,269482,427205,2022-11-18
82557,251292,235529,2022-09-22
82558,48554,233081,2022-06-11
82559,378897,255504,2022-10-18
82560,496329,302490,2022-02-05
82561,375005,147947,2022-06-19
82562,60626,237748,2022-03-07
82563,139043,210089,2022-10-23
82564,411844,298173,2022-04-26
82565,281400,405895,2022-06-22
82566,390342,417607,2022-02-28
82567,320217,209876,2022-06-04
82568,420261,356392,2022-06-08
82569,121349,47880,2022-04-12
82570,333721,436072,2022-11-26
82571,494793,441909,2022-12-27
82572,40614,31090,2022-06-29
82573,433413,7123,2022-12-30
82574,220026,410030,2022-05-14
82575,369359,419821,2022-04-26
82576,403990,27477,2022-11-09
82577,145525,330609,2022-12-02
82578,266167,219266,2022-07-10
82579,394522,412023,2022-09-10
82580,415239,316804,2022-06-15
82581,373904,380773,2022-02-28
82582,383757,387757,2022-01-21
82583,130042,171601,2022-01-08
82584,192920,148779,2022-08-29
82585,439615,430766,2022-07-11
82586,24972,24362,2022-08-18
82587,12819,111963,2022-04-25
82588,405879,439573,2022-12-16
82589,83674,17751,2022-11-16
82590,90731,282238,2022-09-02
82591,419310,105661,2022-04-15
82592,208958,118112,2022-11-26
82593,22164,48852,2022-05-23
82594,66470,101465,2022-05-17
82595,312463,78790,2022-11-22
82596,275995,301102,2022-10-27
82597,318916,488219,2022-07-21
82598,410805,156973,2022-01-24
82599,175495,167865,2022-04-01
82600,120679,393338,2022-09-22
82601,421477,258792,2022-01-23
82602,166410,363721,2022-12-20
82603,372460,5870,2022-05-28
82604,413138,444928,2022-04-18
82605,457092,142065,2022-09-26
82606,321561,490779,2022-08-06
82607,496129,430422,2022-06-24
82608,217984,369176,2022-05-20
82609,395338,400655,2022-06-19
82610,90304,127436,2022-05-09
82611,301398,268852,2022-11-23
82612,352561,291081,2022-11-22
82613,49268,312093,2022-12-07
82614,280925,246122,2022-12-14
82615,267229,146796,2022-08-18
82616,14124,214298,2022-03-01
82617,403600,246143,2022-12-11
82618,494541,381073,2022-07-09
82619,385810,476453,2022-10-31
82620,252768,377614,2022-01-25
82621,54509,495082,2022-02-06
82622,100242,126087,2022-11-25
82623,275381,199344,2022-08-30
82624,223218,439145,2022-10-20
82625,326421,204332,2022-03-27
82626,57034,44199,2022-07-14
82627,497828,254136,2022-01-29
82628,109439,54073,2022-09-21
82629,341460,143845,2022-10-22
82630,434813,293448,2022-02-22
82631,480335,495184,2022-03-16
82632,35662,111445,2022-03-07
82633,52249,98470,2022-10-09
82634,141185,288244,2022-07-13
82635,455946,35266,2022-12-20
82636,312720,243606,2022-08-07
82637,368758,312994,2022-01-08
82638,221919,349922,2022-09-27
82639,254615,250644,2022-11-21
82640,220637,232601,2022-06-20
82641,412764,409861,2022-10-05
82642,83246,259706,2022-12-07
82643,12468,94949,2022-10-11
82644,289596,76050,2022-04-18
82645,20927,174994,2022-02-21
82646,476763,133524,2022-04-27
82647,123986,395382,2022-03-19
82648,165813,153729,2022-03-18
82649,408396,91901,2022-09-24
82650,244177,443210,2022-07-09
82651,328361,196865,2022-09-10
82652,336784,1181,2022-12-03
82653,25821,50015,2022-05-05
82654,406104,221668,2022-07-10
82655,259267,78366,2022-06-09
82656,273169,47657,2022-05-24
82657,14984,415050,2022-09-04
82658,451061,350340,2022-01-24
82659,242973,120150,2022-02-10
82660,293036,285224,2022-09-01
82661,194283,387513,2022-09-06
82662,119301,303475,2022-12-26
82663,488845,476279,2022-03-04
82664,383590,297565,2022-01-05
82665,388892,292843,2022-11-16
82666,110731,303723,2022-12-09
82667,314399,472646,2022-04-09
82668,94360,396321,2022-10-08
82669,232013,403955,2022-11-19
82670,319696,305630,2022-04-01
82671,171378,195003,2022-06-24
82672,319421,14931,2022-01-09
82673,174516,111525,2022-01-22
82674,101130,298131,2022-08-31
82675,253256,348037,2022-10-06
82676,165818,28454,2022-08-15
82677,492143,260807,2022-02-07
82678,160289,254560,2022-06-20
82679,184753,339348,2022-01-31
82680,242592,110923,2022-12-08
82681,377501,51686,2022-09-20
82682,387140,20696,2022-06-30
82683,319971,442615,2022-11-08
82684,461751,21117,2022-12-03
82685,393241,97170,2022-02-14
82686,320966,247534,2022-04-20
82687,209000,464917,2022-02-03
82688,404494,249358,2022-11-20
82689,318639,155340,2022-01-24
82690,408528,82331,2022-07-17
82691,52468,345342,2022-11-29
82692,347207,374861,2022-04-13
82693,443003,489474,2022-08-21
82694,207160,439378,2022-05-29
82695,234273,44678,2022-06-04
82696,123722,175114,2022-06-04
82697,26407,490539,2022-10-29
82698,377466,334002,2022-04-14
82699,19655,346432,2022-09-05
82700,441524,493132,2022-10-28
82701,237945,307259,2022-12-06
82702,277389,294250,2022-08-05
82703,292427,189627,2022-09-09
82704,63939,88198,2022-06-16
82705,116402,16827,2022-12-27
82706,117608,256887,2022-03-30
82707,477157,464766,2022-03-02
82708,176161,494064,2022-06-02
82709,353421,52099,2022-08-28
82710,142827,407932,2022-11-08
82711,312355,259742,2022-02-23
82712,184178,351225,2022-06-16
82713,282942,313673,2022-09-30
82714,133683,340772,2022-03-08
82715,349395,447156,2022-05-03
82716,10585,75226,2022-03-26
82717,233900,67213,2022-02-03
82718,283460,248315,2022-01-20
82719,371044,129684,2022-03-23
82720,424120,464212,2022-01-31
82721,419394,436646,2022-08-02
82722,54110,271964,2022-07-10
82723,225703,256421,2022-03-19
82724,17063,424437,2022-06-02
82725,102450,120822,2022-02-22
82726,30381,378024,2022-01-10
82727,82781,173006,2022-10-08
82728,440285,76235,2022-01-16
82729,98925,138492,2022-09-18
82730,200647,241981,2022-06-18
82731,261134,255505,2022-02-25
82732,315142,449311,2022-06-15
82733,333954,276837,2022-01-26
82734,20010,88468,2022-12-29
82735,454451,219454,2022-01-06
82736,238573,186689,2022-05-12
82737,209848,64069,2022-08-16
82738,321000,277227,2022-01-06
82739,475135,239431,2022-01-13
82740,380638,374026,2022-12-10
82741,353851,296718,2022-11-12
82742,24596,410210,2022-04-26
82743,378143,215576,2022-03-11
82744,81781,224083,2022-12-18
82745,108462,341023,2022-04-27
82746,107565,90721,2022-07-28
82747,455661,481947,2022-07-02
82748,156468,158976,2022-10-11
82749,379227,403876,2022-10-12
82750,490976,280097,2022-02-07
82751,392031,179116,2022-02-22
82752,359244,190657,2022-10-28
82753,411303,288771,2022-12-20
82754,420995,109336,2022-02-23
82755,235326,410289,2022-01-16
82756,91396,394552,2022-03-22
82757,266066,457872,2022-10-23
82758,158649,348156,2022-07-10
82759,147081,300974,2022-01-25
82760,52047,272414,2022-01-26
82761,134090,65315,2022-03-17
82762,427133,467148,2022-07-23
82763,226821,63610,2022-04-24
82764,51352,43513,2022-07-03
82765,367672,204510,2022-11-11
82766,238575,198481,2022-12-06
82767,1797,48286,2022-03-02
82768,341328,453751,2022-07-22
82769,341152,496664,2022-06-01
82770,456755,345369,2022-09-18
82771,51826,84211,2022-03-08
82772,285015,312343,2022-09-23
82773,253999,216528,2022-07-10
82774,253747,51071,2022-07-15
82775,475672,328968,2022-01-28
82776,369128,56639,2022-01-25
82777,483914,328056,2022-08-30
82778,356048,117561,2022-03-09
82779,344517,355146,2022-11-06
82780,367762,337247,2022-05-05
82781,154008,465003,2022-08-10
82782,164305,65803,2022-06-08
82783,406662,424892,2022-11-22
82784,478593,495841,2022-03-28
82785,259364,476584,2022-06-17
82786,69757,405186,2022-05-29
82787,395050,412592,2022-12-24
82788,221550,73756,2022-11-29
82789,378530,76215,2022-03-14
82790,122893,421679,2022-04-25
82791,1703,369990,2022-03-07
82792,180186,110684,2022-12-29
82793,61412,254839,2022-11-25
82794,168761,293911,2022-06-12
82795,324843,127695,2022-07-06
82796,55729,68896,2022-12-22
82797,341751,127754,2022-07-09
82798,373521,91289,2022-10-15
82799,288619,70846,2022-03-22
82800,284671,372951,2022-04-04
82801,218457,85999,2022-05-16
82802,71525,1497,2022-02-06
82803,183761,323121,2022-02-08
82804,147849,448506,2022-05-13
82805,401417,276848,2022-08-07
82806,76157,222800,2022-06-28
82807,123567,266315,2022-08-17
82808,268927,121856,2022-08-18
82809,289356,273303,2022-03-01
82810,413479,234505,2022-02-18
82811,463726,471129,2022-11-18
82812,359343,276205,2022-04-14
82813,113711,218397,2022-08-27
82814,341885,154319,2022-04-14
82815,486266,70462,2022-07-09
82816,80720,303370,2022-03-14
82817,51382,142814,2022-05-27
82818,64752,282047,2022-06-26
82819,137237,226930,2022-04-04
82820,114288,128738,2022-12-01
82821,144777,393195,2022-09-03
82822,173580,21019,2022-01-05
82823,350185,277810,2022-09-10
82824,443801,490955,2022-07-06
82825,490656,253189,2022-05-06
82826,435629,287037,2022-07-22
82827,401180,288808,2022-08-21
82828,55209,495716,2022-09-11
82829,306612,479887,2022-03-02
82830,468164,492260,2022-03-11
82831,101491,47459,2022-04-12
82832,132203,249154,2022-12-11
82833,52750,499036,2022-03-09
82834,234271,251596,2022-12-09
82835,385878,440412,2022-02-24
82836,264780,366694,2022-04-22
82837,131526,426060,2022-12-20
82838,127352,196248,2022-08-22
82839,459771,371243,2022-12-31
82840,41327,96573,2022-05-23
82841,429222,127917,2022-07-21
82842,325353,404382,2022-01-05
82843,110672,33786,2022-12-23
82844,409361,220603,2022-07-24
82845,119495,131026,2022-09-05
82846,37513,163412,2022-06-14
82847,256280,162800,2022-11-19
82848,400608,129991,2022-07-10
82849,135153,312546,2022-06-05
82850,391273,496772,2022-06-11
82851,251854,235641,2022-07-13
82852,351479,73792,2022-07-06
82853,170921,285376,2022-03-07
82854,315557,233609,2022-03-01
82855,499381,177159,2022-06-12
82856,148908,469036,2022-11-27
82857,211594,469891,2022-05-25
82858,253107,453424,2022-02-17
82859,354655,455276,2022-11-24
82860,28491,5114,2022-07-12
82861,279759,238049,2022-06-04
82862,230881,24102,2022-03-25
82863,123652,222157,2022-05-31
82864,309666,179668,2022-05-12
82865,316565,16922,2022-04-09
82866,287168,6386,2022-08-05
82867,446641,123743,2022-08-12
82868,457471,355688,2022-01-14
82869,6962,136673,2022-10-13
82870,483297,62537,2022-06-20
82871,393940,442946,2022-04-15
82872,279902,408974,2022-03-08
82873,438517,165292,2022-06-17
82874,429678,152311,2022-04-22
82875,188679,25788,2022-09-15
82876,55394,377467,2022-11-05
82877,343492,292012,2022-10-13
82878,78960,448574,2022-09-18
82879,16817,430783,2022-03-26
82880,397611,193590,2022-12-01
82881,440773,263195,2022-11-22
82882,239529,464975,2022-09-08
82883,21741,332960,2022-10-10
82884,277873,310778,2022-12-31
82885,187429,307269,2022-05-10
82886,182301,259992,2022-08-07
82887,108688,397712,2022-06-24
82888,220836,491314,2022-09-30
82889,102855,336149,2022-08-28
82890,441836,81176,2022-10-31
82891,406491,329112,2022-04-08
82892,211669,133372,2022-12-10
82893,476877,371526,2022-06-04
82894,354850,259013,2022-02-05
82895,387481,358162,2022-12-06
82896,495658,334771,2022-09-26
82897,231033,128358,2022-04-07
82898,499536,333820,2022-05-17
82899,472867,359100,2022-11-30
82900,376599,282417,2022-07-02
82901,338071,1663,2022-05-04
82902,453089,219002,2022-07-19
82903,291933,347387,2022-11-18
82904,491163,470624,2022-01-05
82905,104201,247397,2022-03-26
82906,349291,143266,2022-06-20
82907,119041,116610,2022-09-16
82908,4642,114225,2022-12-14
82909,107492,460986,2022-04-29
82910,287462,214471,2022-01-15
82911,436481,300116,2022-11-23
82912,209201,270150,2022-08-17
82913,100545,423829,2022-03-11
82914,447234,325979,2022-11-04
82915,140163,289552,2022-07-15
82916,1967,69465,2022-05-23
82917,210643,54996,2022-06-09
82918,378304,79006,2022-06-29
82919,281722,41987,2022-05-30
82920,204344,374026,2022-05-29
82921,98754,24292,2022-03-20
82922,271862,180437,2022-05-26
82923,454066,461126,2022-08-13
82924,158521,298965,2022-03-30
82925,412963,170170,2022-11-16
82926,444834,264222,2022-01-08
82927,68460,220197,2022-04-22
82928,234555,292625,2022-08-08
82929,41537,74894,2022-01-08
82930,401190,142444,2022-09-14
82931,488793,468884,2022-08-16
82932,40772,356298,2022-07-26
82933,399341,465317,2022-11-27
82934,346455,91838,2022-09-03
82935,60613,33106,2022-05-02
82936,395721,457401,2022-07-29
82937,358250,351984,2022-09-08
82938,124540,344150,2022-01-20
82939,429344,302239,2022-07-28
82940,24144,85109,2022-03-01
82941,283492,368415,2022-08-22
82942,304373,354064,2022-09-08
82943,52812,53874,2022-01-18
82944,398605,496795,2022-09-07
82945,455790,488704,2022-10-30
